,BA_Aw,BA_Sb,BA_Sw,BA_Pl
145,0.0,0.0,0.0,23.630961679
146,0.0,0.0,0.0,23.6271398786
147,0.0,0.0,0.0,23.6230512956
148,0.0,0.0,0.0,23.61870696
149,0.0,0.0,0.0,23.614117429
150,0.0,0.0,0.0,23.6092928061
151,0.0,0.0,0.0,23.6042427593
152,0.0,0.0,0.0,23.598976539
153,0.0,0.0,0.0,23.593502995
154,0.0,0.0,0.0,23.587830593
155,0.0,0.0,0.0,23.5819674305
156,0.0,0.0,0.0,23.575921252
157,0.0,0.0,0.0,23.5696994636
158,0.0,0.0,0.0,23.5633091473
159,0.0,0.0,0.0,23.5567570747
160,0.0,0.0,0.0,23.5500497196
161,0.0,0.0,0.0,23.5431932711
162,0.0,0.0,0.0,23.5361936455
163,0.0,0.0,0.0,23.529056498
164,0.0,0.0,0.0,23.5217872333
165,0.0,0.0,0.0,23.5143910174
166,0.0,0.0,0.0,23.5068727867
167,0.0,0.0,0.0,23.4992372588
168,0.0,0.0,0.0,23.4914889415
169,0.0,0.0,0.0,23.4836321419
170,0.0,0.0,0.0,23.4756709755
171,0.0,0.0,0.0,23.4676093741
172,0.0,0.0,0.0,23.4594510941
173,0.0,0.0,0.0,23.4511997242
174,0.0,0.0,0.0,23.4428586927
175,0.0,0.0,0.0,23.4344312745
176,0.0,0.0,0.0,23.425920598
177,0.0,0.0,0.0,23.4173296516
178,0.0,0.0,0.0,23.4086612899
179,0.0,0.0,0.0,23.3999182396
180,0.0,0.0,0.0,23.3911031051
181,0.0,0.0,0.0,23.3822183745
182,0.0,0.0,0.0,23.3732664238
183,0.0,0.0,0.0,23.3642495232
184,0.0,0.0,0.0,23.3551698406
185,0.0,0.0,0.0,23.3460294473
186,0.0,0.0,0.0,23.3368303215
187,0.0,0.0,0.0,23.3275743531
188,0.0,0.0,0.0,23.3182633474
189,0.0,0.0,0.0,23.308899029
190,0.0,0.0,0.0,23.2994830455
191,0.0,0.0,0.0,23.290016971
192,0.0,0.0,0.0,23.2805023094
193,0.0,0.0,0.0,23.2709404977
194,0.0,0.0,0.0,23.2613329089
195,0.0,0.0,0.0,23.251680855
196,0.0,0.0,0.0,23.2419855901
197,0.0,0.0,0.0,23.2322483124
198,0.0,0.0,0.0,23.2224701674
199,0.0,0.0,0.0,23.2126522499
200,0.0,0.0,0.0,23.2027956066
201,0.0,0.0,0.0,23.1929012384
202,0.0,0.0,0.0,23.1829701019
203,0.0,0.0,0.0,23.1730031122
204,0.0,0.0,0.0,23.1630011444
205,0.0,0.0,0.0,23.1529650356
206,0.0,0.0,0.0,23.1428955865
207,0.0,0.0,0.0,23.1327935634
208,0.0,0.0,0.0,23.1226596992
209,0.0,0.0,0.0,23.1124946957
210,0.0,0.0,0.0,23.1022992246
211,0.0,0.0,0.0,23.0920739288
212,0.0,0.0,0.0,23.081819424
213,0.0,0.0,0.0,23.0715363001
214,0.0,0.0,0.0,23.0612251218
215,0.0,0.0,0.0,23.0508864303
216,0.0,0.0,0.0,23.0405207444
217,0.0,0.0,0.0,23.0301285612
218,0.0,0.0,0.0,23.0197103573
219,0.0,0.0,0.0,23.0092665897
220,0.0,0.0,0.0,22.9987976969
221,0.0,0.0,0.0,22.9883040995
222,0.0,0.0,0.0,22.9777862012
223,0.0,0.0,0.0,22.9672443894
224,0.0,0.0,0.0,22.9566790364
225,0.0,0.0,0.0,22.9460904995
226,0.0,0.0,0.0,22.9354791219
227,0.0,0.0,0.0,22.9248452339
228,0.0,0.0,0.0,22.9141891525
229,0.0,0.0,0.0,22.9035111829
230,0.0,0.0,0.0,22.8928116185
231,0.0,0.0,0.0,22.8820907419
232,0.0,0.0,0.0,22.8713488249
233,0.0,0.0,0.0,22.8605861293
234,0.0,0.0,0.0,22.8498029073
235,0.0,0.0,0.0,22.838999402
236,0.0,0.0,0.0,22.8281758478
237,0.0,0.0,0.0,22.8173324706
238,0.0,0.0,0.0,22.8064694885
239,0.0,0.0,0.0,22.7955871119
240,0.0,0.0,0.0,22.7846855441
241,0.0,0.0,0.0,22.7737649813
242,0.0,0.0,0.0,22.7628256133
243,0.0,0.0,0.0,22.7518676234
244,0.0,0.0,0.0,22.740891189
245,0.0,0.0,0.0,22.7298964819
246,0.0,0.0,0.0,22.7188836681
247,0.0,0.0,0.0,22.7078529086
248,0.0,0.0,0.0,22.6968043593
249,0.0,0.0,0.0,22.6857381714
250,0.0,0.0,0.0,22.6746544914
