,N_bh_AwT,N_bh_PlT,N_bh_SbT,N_bh_SwT,SC_Aw,SC_Pl,SC_Sb,SC_Sw,bhage_Aw,bhage_Pl,bhage_Sb,bhage_Sw,tage_Aw,tage_Pl,tage_Sb,tage_Sw,topHeight_Aw,topHeight_Pl,topHeight_Sb,topHeight_Sw,BA_Aw,BA_Sw,BA_Sb,BA_Pl,Gross_Total_Volume_Aw,MerchantableVolumeAw,Gross_Total_Volume_Sw,MerchantableVolumeSw,Gross_Total_Volume_Sb,MerchantableVolumeSb,Gross_Total_Volume_Pl,MerchantableVolumePl,Gross_Total_Volume_Con,Gross_Total_Volume_Dec,Gross_Total_Volume_Tot,MerchantableVolume_Con,MerchantableVolume_Dec,MerchantableVolume_Tot
123,151.552549918,1038.56770522,0,399.507112648,0.09533841263,0.653340352757,0.0,0.251321234613,110.986395654,91.7215577891,67.0,96.3707725619,123.351482955,104.0,67.0,111.545032733,10.5686098191,13.356827306,0,14.5740816584,0.0,7.05132305159,0.0,23.1021032493,0.0,0.0,37.8210893911,27.7915809096,0.0,,135.029132863,119.100635068,172.850222254,0.0,172.850222254,,0.0,
124,151.334316619,1024.88685149,0,399.156096171,0.0960622703214,0.650565978529,0.0,0.253371751149,111.986395654,92.7215577891,68.0,97.3707725619,124.351482955,105.0,68.0,112.545032733,10.6288199735,13.4265136479,0,14.6820044955,0.0,7.07186199055,0.0,23.1181867088,0.0,0.0,38.2021046953,28.1905102329,0.0,,135.817632987,120.250379974,174.019737682,0.0,174.019737682,,0.0,
125,151.113822317,1011.43717761,0,398.803348345,0.0967838098276,0.647794767876,0.0,0.255421422297,112.986395654,93.7215577891,69.0,98.3707725619,125.351482955,106.0,69.0,113.545032733,10.6887524892,13.4953228257,0,14.7892745653,0.0,7.09152717637,0.0,23.1331407154,0.0,0.0,38.5782871626,28.5851906015,0.0,,136.591424373,121.373302412,175.169711536,0.0,175.169711536,,0.0,
126,150.891076988,998.214605601,0,398.44888493,0.0975029121137,0.645027081146,0.0,0.25747000674,113.986395654,94.7215577891,70.0,99.3707725619,126.351482955,107.0,70.0,114.545032733,10.7484097249,13.5632691254,0,14.8958958158,0.0,7.11035022632,0.0,23.1470128188,0.0,0.0,38.9497063787,28.9756483099,0.0,,137.35082651,122.470033405,176.300532889,0.0,176.300532889,,0.0,
127,150.66609094,985.215103476,0,398.09272162,0.0982194608166,0.642263270044,0.0,0.259517269139,114.986395654,95.7215577891,71.0,100.370772562,127.351482955,108.0,71.0,115.545032733,10.8077940093,13.6303665814,0,15.0018722161,0.0,7.12836199496,0.0,23.1598486715,0.0,0.0,39.3164338307,29.3619140086,0.0,,138.096152922,123.54120008,177.412586753,0.0,177.412586753,,0.0,
128,150.438874804,972.434687098,0,397.734874042,0.0989333422387,0.63950367768,0.0,0.261562980081,115.986395654,96.7215577891,72.0,101.370772562,128.351482955,109.0,72.0,116.545032733,10.8669076408,13.6966289794,0,15.1072077534,0.0,7.1455925637,0.0,23.1716920947,0.0,0.0,39.6785426194,29.7440222861,0.0,,138.827711104,124.587424234,178.506253724,0.0,178.506253724,,0.0,
129,150.209439535,959.869421806,0,397.37535776,0.0996444453383,0.636748638628,0.0,0.263606916034,116.986395654,97.7215577891,73.0,102.370772562,129.351482955,110.0,73.0,117.545032733,10.9257528887,13.76206986,0,15.2119064311,0.0,7.16207123324,0.0,23.1825851433,0.0,0.0,40.0361071874,30.1220112751,0.0,,139.54580247,125.609321074,179.581909658,0.0,179.581909658,,0.0,
130,149.977796404,947.515423822,0,397.01418827,0.100352661721,0.633998478988,0.0,0.265648859292,117.986395654,98.7215577891,74.0,103.370772562,130.351482955,111.0,74.0,118.545032733,10.9843319932,13.8267025224,0,15.3159722659,0.0,7.17782651879,0.0,23.1925681686,0.0,0.0,40.389203066,30.4959222815,0.0,,140.250722324,126.607498136,180.63992539,0.0,180.63992539,,0.0,
131,149.743956996,935.368861478,0,396.651381005,0.101057885626,0.631253516455,0.0,0.267688597919,118.986395654,99.7215577891,75.0,104.370772562,131.351482955,112.0,75.0,119.545032733,11.0426471663,13.8905400272,0,15.419409286,0.0,7.19288614781,0.0,23.20167988,0.0,0.0,40.7379066384,30.8657994358,0.0,,140.942759843,127.582554341,181.680666482,0.0,181.680666482,,0.0,
132,149.507933207,923.425956254,0,396.286951334,0.101760013918,0.628514060387,0.0,0.269725925695,119.986395654,100.721557789,76.0,105.370772562,132.351482955,113.0,76.0,120.545032733,11.1007005922,13.9535952008,0,15.5222215288,0.0,7.20727706002,0.0,23.2099574043,0.0,0.0,41.0822949182,31.2316893666,0.0,,141.62219808,128.535079204,182.704492998,0.0,182.704492998,,0.0,
133,149.269737239,911.682983655,0,395.920914561,0.102458946065,0.625780411882,0.0,0.271760642053,120.986395654,101.721557789,77.0,106.370772562,133.351482955,114.0,77.0,121.545032733,11.1584944274,14.0158806382,0,15.624413039,0.0,7.22102540953,0.0,23.217436344,0.0,0.0,41.4224453446,31.5936408942,0.0,,142.28931397,129.465652155,183.711759315,0.0,183.711759315,,0.0,
134,149.029381594,900.136273929,0,395.553285928,0.103154584133,0.62305286385,0.0,0.273792552017,121.986395654,102.721557789,78.0,107.370772562,134.351482955,115.0,78.0,122.545032733,11.2160308017,14.077408707,0,15.7259878665,0.0,7.23415656883,0.0,23.2241508332,0.0,0.0,41.7584355917,31.9517047444,0.0,,142.944378362,130.374841978,184.702813954,0.0,184.702813954,,0.0,
135,148.786879075,888.782212651,0,395.18408061,0.103846832761,0.6203317011,0.0,0.27582146614,122.986395654,103.721557789,79.0,108.370772562,135.351482955,116.0,79.0,123.545032733,11.2733118184,14.1381915507,0,15.8269500647,0.0,7.24669513455,0.0,23.2301335926,0.0,0.0,42.0903433922,32.305933282,0.0,,143.587656048,131.263206352,185.677999441,0.0,185.677999441,,0.0,
136,148.542242775,877.617241168,0,394.813313724,0.104535599147,0.61761720042,0.0,0.277847200433,123.986395654,104.721557789,80.0,109.370772562,136.351482955,117.0,80.0,124.545032733,11.3303395547,14.198241093,0,15.9273036891,0.0,7.25866493473,0.0,23.2354159828,0.0,0.0,42.4182463748,32.6563802615,0.0,,144.219405812,132.131291477,186.637652186,0.0,186.637652186,,0.0,
137,148.29548608,866.637856923,0,394.441000319,0.10522079303,0.614909630666,0.0,0.279869576304,124.986395654,105.721557789,81.0,110.370772562,137.351482955,118.0,81.0,125.545032733,11.3871160621,14.2575690404,0,16.0270527949,0.0,7.27008903754,0.0,23.2400280549,0.0,0.0,42.7422219146,33.0031005964,0.0,,144.83988048,132.97963179,187.582102395,0.0,187.582102395,,0.0,
138,148.046622658,855.840613673,0,394.067155385,0.105902326668,0.612209252851,0.0,0.281888420481,125.986395654,106.721557789,82.0,111.370772562,138.351482955,119.0,82.0,126.545032733,11.4436433671,14.3161868868,0,16.1262014365,0.0,7.28098976113,0.0,23.2439986012,0.0,0.0,43.0623469965,33.3461501445,0.0,,145.449326987,133.808749743,188.511673983,0.0,188.511673983,,0.0,
139,147.79566646,845.2221216,0,393.691793848,0.106580114819,0.609516320235,0.0,0.283903564946,126.986395654,107.721557789,83.0,112.370772562,139.351482955,120.0,83.0,127.545032733,11.4999234714,14.3741059165,0,16.2247536652,0.0,7.29138868475,0.0,23.2473552031,0.0,0.0,43.3786980889,33.6855855092,0.0,,146.047986441,134.619155656,189.426684529,0.0,189.426684529,,0.0,
140,147.542631712,834.779047328,0,393.314930572,0.107254074718,0.606831078422,0.0,0.28591484686,127.986395654,108.721557789,84.0,113.370772562,140.351482955,121.0,84.0,128.545032733,11.5559583524,14.4313372079,0,16.322713528,0.0,7.30130666069,0.0,23.2501242777,0.0,0.0,43.6913510305,34.0214638564,0.0,,146.636094198,135.411347621,190.327445229,0.0,190.327445229,,0.0,
141,147.287532911,824.508113855,0,392.93658036,0.107924126055,0.604153765454,0.0,0.287922108491,128.986395655,109.721557789,85.0,114.370772562,141.351482955,122.0,85.0,129.545032733,11.6117499634,14.4878916373,0,16.4200850666,0.0,7.31076382712,0.0,23.2523311235,0.0,0.0,44.0003809265,34.3538427446,0.0,,147.213879948,136.18581146,191.214260875,0.0,191.214260875,,0.0,
142,147.030384824,814.406100406,0,392.556757951,0.108590190951,0.601484611912,0.0,0.289925197136,129.986395655,110.721557789,86.0,115.370772562,142.351482955,123.0,86.0,130.545032733,11.6673002342,14.5437798822,0,16.516872316,0.0,7.31977962175,0.0,23.2539999634,0.0,0.0,44.305862055,34.68277997,0.0,,147.781567793,136.943020725,192.087429848,0.0,192.087429848,,0.0,
143,146.771202478,804.469842214,0,392.175478024,0.109252193937,0.598823841014,0.0,0.291923965049,130.986395655,111.721557789,87.0,116.370772562,143.351482955,124.0,87.0,131.545032733,11.7226110716,14.5990124252,0,16.6130793032,0.0,7.32837279596,0.0,23.2551539878,0.0,0.0,44.6078677837,35.0083334232,0.0,,148.339376339,137.683436744,192.947244122,0.0,192.947244122,,0.0,
144,146.51000116,794.696230231,0,391.792755196,0.109910061923,0.596171668717,0.0,0.29391826936,131.986395655,112.721557789,88.0,117.370772562,144.351482955,125.0,88.0,132.545032733,11.7776843594,14.653599557,0,16.7087100461,0.0,7.33656142964,0.0,23.2558153949,0.0,0.0,44.9064704945,35.3305609591,0.0,,148.887518789,138.407508692,193.793989284,0.0,193.793989284,,0.0,
145,146.246796409,785.082210789,0,391.408604023,0.110563724179,0.593528303822,0.0,0.295907971999,132.986395655,113.721557789,89.0,118.370772562,145.351482955,126.0,89.0,133.545032733,11.8325219591,14.7075513802,0,16.8037685526,0.0,7.34436294631,0.0,23.2560054303,0.0,0.0,45.2017415172,35.6495202769,0.0,,149.426203042,139.115673705,194.627944559,0.0,194.627944559,,0.0,
146,145.981604013,775.624785197,0,391.023039001,0.111213112304,0.590893948077,0.0,0.297892939619,133.986395655,114.721557789,90.0,119.370772562,146.351482955,127.0,90.0,134.545032733,11.8871257101,14.7608778127,0,16.8982588195,0.0,7.35179412874,0.0,23.2557444252,0.0,0.0,45.4937510713,35.9652688124,0.0,,149.955631785,139.808357005,195.449382856,0.0,195.449382856,,0.0,
147,145.714440005,766.321009294,0,390.636074561,0.111858160201,0.588268796283,0.0,0.299873043516,134.986395655,115.721557789,91.0,120.370772562,147.351482955,128.0,91.0,135.545032733,11.9414974301,14.8135885911,0,16.9921848318,0.0,7.35887113477,0.0,23.2550518329,0.0,0.0,45.7825682145,36.2778636394,0.0,,150.476002597,140.485972061,196.258570812,0.0,196.258570812,,0.0,
148,145.445320658,757.16799296,0,390.247725078,0.112498804051,0.585653036403,0.0,0.301848159545,135.986395655,116.721557789,92.0,121.370772562,148.351482955,129.0,92.0,136.545032733,11.9956389155,14.8656932741,0,17.0855505613,0.0,7.36560951337,0.0,23.2539462648,0.0,0.0,46.0682607987,36.587361381,0.0,,150.987508053,141.148920765,197.055768852,0.0,197.055768852,,0.0,
149,145.174262475,748.162899579,0,389.858004863,0.113134982283,0.583046849667,0.0,0.30381816805,136.986395655,117.721557789,93.0,122.370772562,149.351482955,130.0,93.0,137.545032733,12.0495519417,14.9172012454,0,17.1783599663,0.0,7.37202422082,0.0,23.2524455239,0.0,0.0,46.3508954327,36.8938181298,0.0,,151.490335823,141.797593617,197.841231256,0.0,197.841231256,,0.0,
150,144.901282195,739.302945481,0,389.466928168,0.113766635548,0.58045041068,0.0,0.305782953772,137.986395655,118.721557789,94.0,123.370772562,150.351482955,131.0,94.0,138.545032733,12.1032382633,14.9681217179,0,17.2706169906,0.0,7.37812963704,0.0,23.2505666384,0.0,0.0,46.6305374505,37.1972893763,0.0,,151.984668778,142.432369937,198.615206229,0.0,198.615206229,,0.0,
151,144.626396775,730.585399336,0,389.074509182,0.114393706686,0.577863887536,0.0,0.307742405778,138.986395655,119.721557789,95.0,124.370772562,151.351482955,132.0,95.0,139.545032733,12.1566996145,15.0184637358,0,17.3623255625,0.0,7.3839395819,0.0,23.2483258929,0.0,0.0,46.9072508854,37.4978299455,0.0,,152.470685098,143.05361808,199.377935983,0.0,199.377935983,,0.0,
152,144.349623396,722.007581533,0,388.680762038,0.115016140703,0.575287441923,0.0,0.309696417374,139.986395655,120.721557789,96.0,125.370772562,152.351482955,133.0,96.0,140.545032733,12.2099377098,15.0682361788,0,17.4534895946,0.0,7.38946733152,0.0,23.2457388598,0.0,0.0,47.1810984495,37.7954939403,0.0,,152.948558371,143.66169566,200.12965682,0.0,200.12965682,,0.0,
153,144.070979454,713.566863532,0,388.285700803,0.115633884737,0.572721229235,0.0,0.311644886027,140.986395655,121.721557789,97.0,126.370772562,153.351482955,134.0,97.0,141.545032733,12.2629542437,15.1174477645,0,17.5441129829,0.0,7.39472563457,0.0,23.2428204279,0.0,0.0,47.4521415177,38.0903346925,0.0,,153.418457703,144.256949782,200.87059922,0.0,200.87059922,,0.0,
154,143.790482551,705.260667187,0,387.889339488,0.11624688803,0.570165398683,0.0,0.313587713286,141.986395655,122.721557789,98.0,127.370772562,154.351482955,135.0,98.0,142.545032733,12.3157508913,15.166107052,0,17.6341996061,0.0,7.39972672835,0.0,23.2395848314,0.0,0.0,47.7204401169,38.3824047188,0.0,,153.88054782,144.839717287,201.600987937,0.0,201.600987937,,0.0,
155,143.508150498,697.086464063,0,387.491692042,0.116855101899,0.567620093404,0.0,0.315524804697,142.986395655,123.721557789,99.0,128.370772562,155.351482955,136.0,99.0,143.545032733,12.3683293087,15.2142224446,0,17.7237533251,0.0,7.4044823549,0.0,23.236045677,0.0,0.0,47.9860529186,38.6717556843,0.0,,154.334989176,145.410324989,202.321042094,0.0,202.321042094,,0.0,
156,143.224001303,689.041774724,0,387.092772355,0.117458479701,0.565085450574,0.0,0.317456069725,143.986395655,124.721557789,100.0,129.370772562,156.351482955,137.0,100.0,144.545032733,12.420691133,15.2618021931,0,17.8127779824,0.0,7.40900377678,0.0,23.2322159703,0.0,0.0,48.2490372356,38.9584383703,0.0,,154.781938051,145.969089924,203.030975287,0.0,203.030975287,,0.0,
157,142.93805317,681.124168023,0,386.692594255,0.11805697681,0.562561601518,0.0,0.319381421673,144.986395655,125.721557789,101.0,130.370772562,157.351482955,138.0,101.0,145.545032733,12.4728379832,15.3088543985,0,17.9012774019,0.0,7.41330179278,0.0,23.2281081409,0.0,0.0,48.5094490223,39.2425026476,0.0,,155.22154666,146.516319598,203.730995682,0.0,203.730995682,,0.0,
158,142.65032449,673.331260366,0,386.291171511,0.11865055058,0.560048671818,0.0,0.321300777602,145.986395655,126.721557789,102.0,131.370772562,158.351482955,139.0,102.0,146.545032733,12.5247714595,15.355387015,0,17.9892553879,0.0,7.41738675331,0.0,23.2237340669,0.0,0.0,48.7673428781,39.5239974544,0.0,,155.65396325,147.052312234,204.421306128,0.0,204.421306128,,0.0,
159,142.360833843,665.660714975,0,385.888517833,0.119239160318,0.557546781428,0.0,0.323214058254,146.986395655,127.721557789,103.0,132.370772562,159.351482955,140.0,103.0,147.545032733,12.5764931446,15.401407853,0,18.0767157251,0.0,7.42126857562,0.0,23.2191050982,0.0,0.0,49.0227720539,39.8029707785,0.0,,156.079332205,147.577357019,205.102104259,0.0,205.102104259,,0.0,
160,142.069599984,658.110241147,0,385.484646869,0.119822767252,0.555056044781,0.0,0.325121187967,147.986395655,128.721557789,104.0,133.370772562,160.351482955,141.0,104.0,148.545032733,12.6280046032,15.4469245816,0,18.163662178,0.0,7.42495675874,0.0,23.214232079,0.0,0.0,49.2757884608,40.0794696439,0.0,,156.497794142,148.091734354,205.773582603,0.0,205.773582603,,0.0,
161,141.776641845,650.677593497,0,385.07957221,0.120401334497,0.552576570901,0.0,0.327022094602,148.986395655,129.721557789,105.0,134.370772562,161.351482955,142.0,105.0,149.545032733,12.6793073828,15.4919447317,0,18.2500984905,0.0,7.4284603981,0.0,23.2091253693,0.0,0.0,49.5264426815,40.3535400999,0.0,,156.909486012,148.595716097,206.435928694,0.0,206.435928694,,0.0,
162,141.481978525,643.36057121,0,384.673307384,0.120974827031,0.55010846351,0.0,0.328916709459,149.986395655,130.721557789,106.0,135.370772562,162.351482955,143.0,106.0,150.545032733,12.7304030137,15.5364756985,0,18.3360283855,0.0,7.43178819987,0.0,23.2037948659,0.0,0.0,49.7747839843,40.625227215,0.0,,157.314541194,149.089565806,207.089325179,0.0,207.089325179,,0.0,
163,141.185629289,636.157017284,0,384.265865862,0.121543211656,0.547651821138,0.0,0.330804967206,150.986395655,131.721557789,107.0,136.370772562,163.351482955,144.0,107.0,151.545032733,12.7812930092,15.580524744,0,18.421455565,0.0,7.43494849505,0.0,23.198250022,0.0,0.0,50.0208603381,40.894575073,0.0,,157.713089593,149.573538979,207.733949932,0.0,207.733949932,,0.0,
164,140.887613558,629.06481777,0,383.857261052,0.122106456973,0.545206737233,0.0,0.332686805794,151.986395655,132.721557789,108.0,137.370772562,164.351482955,145.0,108.0,152.545032733,12.8319788661,15.6240990002,0,18.506383709,0.0,7.43794925317,0.0,23.1924998665,0.0,0.0,50.2647184299,41.1616267717,0.0,,158.105257732,150.04788329,208.369976162,0.0,208.369976162,,0.0,
165,140.58795091,622.081901022,0,383.447506307,0.122664533348,0.542773300265,0.0,0.334562166388,152.986395655,133.721557789,109.0,138.370772562,165.351482955,146.0,109.0,153.545032733,12.8824620648,15.667205471,0,18.5908164759,0.0,7.44079809569,0.0,23.1865530225,0.0,0.0,50.5064036835,41.4264244251,0.0,,158.491168842,150.512838824,208.997572526,0.0,208.997572526,,0.0,
166,140.286661068,615.206236935,0,383.036614915,0.123217412879,0.540351593836,0.0,0.336430993285,153.986395655,134.721557789,110.0,139.370772562,166.351482955,147.0,110.0,154.545032733,12.9327440693,15.7098510352,0,18.6747575021,0.0,7.44350230905,0.0,23.1804177244,0.0,0.0,50.7459602795,41.6890091668,0.0,,158.870942957,150.968638301,209.616903236,0.0,209.616903236,,0.0,
167,139.983763901,608.435836204,0,382.624600109,0.123765069371,0.537941696787,0.0,0.338293233842,154.986395655,135.721557789,111.0,140.370772562,167.351482955,148.0,111.0,155.545032733,12.982826328,15.7520424486,0,18.7582104013,0.0,7.44606885746,0.0,23.1741018356,0.0,0.0,50.983431177,41.949421156,0.0,,159.244696997,151.415507305,210.228128174,0.0,210.228128174,,0.0,
168,139.679279414,601.768749565,0,382.21147506,0.124307478299,0.535543683298,0.0,0.340148838403,155.986395655,136.721557789,112.0,141.370772562,168.351482955,149.0,112.0,156.545032733,13.0327102735,15.7937863467,0,18.8411787652,0.0,7.4485043952,0.0,23.167612864,0.0,0.0,51.2188581356,42.2076995859,0.0,,159.612544859,151.8536645,210.831402994,0.0,210.831402994,,0.0,
169,139.373227745,595.203067062,0,381.797252879,0.124844616781,0.533157622998,0.0,0.341997760221,156.986395655,137.721557789,113.0,142.370772562,169.351482955,150.0,113.0,157.545032733,13.082397323,15.8350892469,0,18.9236661621,0.0,7.45081527876,0.0,23.1609579782,0.0,0.0,51.4522817385,42.4638826923,0.0,,159.974597498,152.283321849,211.426879236,0.0,211.426879236,,0.0,
170,139.065629162,588.736917304,0,381.381946618,0.125376463545,0.530783581068,0.0,0.343839955387,157.986395655,138.721557789,114.0,143.370772562,170.351482955,151.0,114.0,158.545032733,13.1318888784,15.8759575512,0,19.005676138,0.0,7.45300757847,0.0,23.1541440216,0.0,0.0,51.6837414171,42.7180077656,0.0,,160.330963011,152.704684819,212.014704428,0.0,212.014704428,,0.0,
171,138.756504052,582.368466732,0,380.965569272,0.125902998899,0.528421618339,0.0,0.345675382762,158.986395655,139.721557789,115.0,144.370772562,171.351482955,152.0,115.0,159.545032733,13.1811863266,15.9163975479,0,19.0872122153,0.0,7.45508708988,0.0,23.1471775276,0.0,0.0,51.9132754747,42.9701111624,0.0,,160.681746721,153.117952589,212.595022196,0.0,212.595022196,,0.0,
172,138.445872921,576.0959189,0,380.548133772,0.126424204703,0.526071791399,0.0,0.347504003898,159.986395655,140.721557789,116.0,145.370772562,172.351482955,153.0,116.0,160.545032733,13.2302910399,15.9564154141,0,19.1682778935,0.0,7.45705934481,0.0,23.1400647327,0.0,0.0,52.1409211124,43.2202283192,0.0,,161.027051251,153.523318252,213.167972363,0.0,213.167972363,,0.0,
173,138.133756388,569.917513751,0,380.129652993,0.126940064333,0.523734152691,0.0,0.349325782976,160.986395655,141.721557789,117.0,146.370772562,173.351482955,154.0,117.0,161.545032733,13.2792043758,15.9960172183,0,19.2488766485,0.0,7.45892962194,0.0,23.1328115899,0.0,0.0,52.3667144538,43.4683937674,0.0,,161.366976603,153.920969006,213.733691057,0.0,213.733691057,,0.0,
174,137.820175178,563.831526911,0,379.710139749,0.127450562657,0.521408750611,0.0,0.351140686732,161.986395655,142.721557789,118.0,147.370772562,174.351482955,155.0,118.0,162.545032733,13.3279276776,16.0352089219,0,19.329011933,0.0,7.46070295725,0.0,23.1254237813,0.0,0.0,52.5906905714,43.7146411479,0.0,,161.701620236,154.311086343,214.292310807,0.0,214.292310807,,0.0,
175,137.505150118,557.836268989,0,379.289606795,0.127955686002,0.51909562961,0.0,0.352948684388,162.986395655,143.721557789,119.0,148.370772562,175.351482955,156.0,119.0,163.545032733,13.3764622743,16.0739963817,0,19.4086871758,0.0,7.46238415393,0.0,23.1179067301,0.0,0.0,52.8128835122,43.9590032281,0.0,,162.031077135,154.69384624,214.843960647,0.0,214.843960647,,0.0,
176,137.188702132,551.930084877,0,378.868066826,0.128455422124,0.516794830287,0.0,0.354749747589,163.986395655,144.721557789,120.0,149.370772562,176.351482955,157.0,120.0,164.545032733,13.4248094812,16.1123853519,0,19.4879057823,0.0,7.4639777921,0.0,23.1102656119,0.0,0.0,53.0333263235,44.2015119181,0.0,,162.355439886,155.069419332,215.388766209,0.0,215.388766209,,0.0,
177,136.870852235,546.111353073,0,378.445532478,0.128949760179,0.51450638949,0.0,0.356543850331,164.986395655,145.721557789,121.0,150.370772562,177.351482955,158.0,121.0,165.545032733,13.4729705996,16.1503814861,0,19.5666711341,0.0,7.46548823816,0.0,23.1025053664,0.0,0.0,53.2520510795,44.4421982885,0.0,,162.674798743,155.437971089,215.926849823,0.0,215.926849823,,0.0,
178,136.55162153,540.378485003,0,378.022016328,0.129438690695,0.512230340404,0.0,0.358330968901,165.986395655,146.721557789,122.0,151.370772562,178.351482955,159.0,122.0,166.545032733,13.5209469175,16.1879903393,0,19.644986589,0.0,7.46691965377,0.0,23.0946307073,0.0,0.0,53.4690889071,44.6810925881,0.0,,162.989241698,155.799661985,216.458330606,0.0,216.458330606,,0.0,
179,136.231031199,534.729924356,0,377.597530894,0.129922205542,0.50996671265,0.0,0.360111081808,166.986395655,147.721557789,123.0,152.370772562,179.351482955,160.0,123.0,167.545032733,13.5687397091,16.2252173698,0,19.7228554808,0.0,7.46827600462,0.0,23.0866461329,0.0,0.0,53.6844700118,44.918224262,0.0,,163.298854546,156.154647662,216.983324558,0.0,216.983324558,,0.0,
180,135.909102503,529.164146427,0,377.172088633,0.1304002979,0.507715532376,0.0,0.361884169724,167.986395655,148.721557789,124.0,153.370772562,180.351482955,161.0,124.0,168.545032733,13.616350236,16.2620679413,0,19.8002811197,0.0,7.46956106877,0.0,23.0785559358,0.0,0.0,53.8982237032,45.1536219702,0.0,,163.603720949,156.503079091,217.501944652,0.0,217.501944652,,0.0,
181,135.585856773,523.679657476,0,376.745701943,0.130872962236,0.505476822346,0.0,0.363650215418,168.986395655,149.721557789,125.0,154.370772562,181.351482955,162.0,125.0,169.545032733,13.6637797464,16.2985473244,0,19.8772667919,0.0,7.4707784448,0.0,23.0703642118,0.0,0.0,54.1103784212,45.3873136059,0.0,,163.903922498,156.845102723,218.014300919,0.0,218.014300919,,0.0,
182,135.261315407,518.274994086,0,376.318383165,0.131340194274,0.503250602032,0.0,0.365409203694,169.986395655,150.721557789,126.0,155.370772562,182.351482955,163.0,126.0,170.545032733,13.7110294759,16.3346606988,0,19.9538157597,0.0,7.47193155959,0.0,23.0620748691,0.0,0.0,54.3209617608,45.619326315,0.0,,164.199538775,157.180860644,218.520500536,0.0,218.520500536,,0.0,
183,134.935499866,512.948722541,0,375.890144578,0.131801990963,0.5010368877,0.0,0.367161121337,170.986395655,151.721557789,127.0,156.370772562,183.351482955,164.0,127.0,171.545032733,13.7581006473,16.370413155,0,20.0299312615,0.0,7.47302367584,0.0,23.053691637,0.0,0.0,54.5300004972,45.849686514,0.0,,164.490647413,157.510490713,219.02064791,0.0,219.02064791,,0.0,
184,134.608431664,507.699438213,0,375.460998402,0.132258350456,0.498835692501,0.0,0.368905957044,171.986395655,152.721557789,128.0,157.370772562,184.351482955,165.0,128.0,172.545032733,13.804994471,16.4058096959,0,20.1056165117,0.0,7.4740578993,0.0,23.0452180735,0.0,0.0,54.7375206106,46.0784199095,0.0,,164.777324147,157.834126709,219.514844758,0.0,219.514844758,,0.0,
185,134.280132369,502.525764953,0,375.030956799,0.132709272075,0.49664702655,0.0,0.370643701375,172.986395655,153.721557789,129.0,158.370772562,185.351482955,166.0,129.0,173.545032733,13.8517121453,16.4408552386,0,20.180874701,0.0,7.47503718573,0.0,23.0366575735,0.0,0.0,54.9435473102,46.305551517,0.0,,165.059642879,158.151898465,220.00319019,0.0,220.00319019,,0.0,
186,133.950623596,497.426354497,0,374.600031872,0.13315475629,0.494470897018,0.0,0.372374346691,173.986395655,154.721557789,130.0,159.370772562,186.351482955,167.0,130.0,174.545032733,13.8982548561,16.4755546161,0,20.2557089961,0.0,7.47596434759,0.0,23.0280133762,0.0,0.0,55.1481050585,46.531105679,0.0,,165.337675726,158.463931997,220.485780784,0.0,220.485780784,,0.0,
187,133.619927,492.399885885,0,374.168235662,0.133594804691,0.492307308211,0.0,0.374097887098,174.986395655,155.721557789,131.0,160.370772562,187.351482955,168.0,131.0,175.545032733,13.9446237775,16.5099125791,0,20.3301225399,0.0,7.47684206047,0.0,23.019288572,0.0,0.0,55.3512175943,46.7551060844,0.0,,165.611493071,158.770349634,220.962710666,0.0,220.962710666,,0.0,
188,133.288064276,487.445064885,0,373.735580154,0.134029419958,0.490156261649,0.0,0.375814318393,175.986395655,156.721557789,132.0,161.370772562,188.351482955,169.0,132.0,176.545032733,13.9908200719,16.5439337974,0,20.4041184516,0.0,7.47767286928,0.0,23.0104861095,0.0,0.0,55.552907956,46.9775757863,0.0,,165.881163621,159.07127014,221.434071577,0.0,221.434071577,,0.0,
189,132.955057149,482.560623432,0,373.302077273,0.134458605838,0.488017756153,0.0,0.377523638009,176.986395655,157.721557789,133.0,162.370772562,189.351482955,170.0,133.0,177.545032733,14.03684489,16.5776228614,0,20.4776998265,0.0,7.47845919415,0.0,23.001608802,0.0,0.0,55.7531985043,47.1985372202,0.0,,166.146754447,159.366808834,221.899952951,0.0,221.899952951,,0.0,
190,132.620927373,477.745319072,0,372.867738883,0.134882367119,0.485891787917,0.0,0.379225844964,177.986395655,158.721557789,134.0,163.370772562,190.351482955,171.0,134.0,178.545032733,14.0826993708,16.610984284,0,20.5508697362,0.0,7.47920333618,0.0,22.9926593335,0.0,0.0,55.9521109437,47.4180122226,0.0,,166.408331041,159.657077702,222.360441985,0.0,222.360441985,,0.0,
191,132.285696723,472.997934423,0,372.43257679,0.135300709602,0.483778350592,0.0,0.380920939806,178.986395655,159.721557789,135.0,164.370772562,191.351482955,172.0,135.0,179.545032733,14.1283846425,16.6440225017,0,20.6236312289,0.0,7.47990748285,0.0,22.983640265,0.0,0.0,56.1496663447,47.6360220477,0.0,,166.665957356,159.942185513,222.815623701,0.0,222.815623701,,0.0,
192,131.949386995,468.317276639,0,371.996602743,0.135713640079,0.481677435356,0.0,0.382608924565,179.986395655,160.721557789,136.0,165.370772562,192.351482955,173.0,136.0,180.545032733,14.1739018216,16.6767418766,0,20.6959873291,0.0,7.48057371327,0.0,22.9745540398,0.0,0.0,56.3458851644,47.8525873857,0.0,,166.919695853,160.222237923,223.265581018,0.0,223.265581018,,0.0,
