,N_bh_AwT,N_bh_PlT,N_bh_SbT,N_bh_SwT,SC_Aw,SC_Pl,SC_Sb,SC_Sw,bhage_Aw,bhage_Pl,bhage_Sb,bhage_Sw,tage_Aw,tage_Pl,tage_Sb,tage_Sw,topHeight_Aw,topHeight_Pl,topHeight_Sb,topHeight_Sw,BA_Aw,BA_Sw,BA_Sb,BA_Pl
97,216.473985109,1342.82100178,0.0,127.27078331,0.128351937964,0.796186561774,0.0,0.0754615002622,91.6529739333,77.943900018,-59.0,34.0278949081,97.147571873,86.0,-59.0,43.325721705,17.4845960866,18.2781181587,0.0,10.9344997416,11.9751090181,1.53558208588,0.0,33.3450522167
98,214.85833456,1319.96074626,0.0,127.251750967,0.129271466926,0.794166362237,0.0,0.0765621708372,92.6529739333,78.943900018,-58.0,35.0278949081,98.147571873,87.0,-58.0,44.325721705,17.5865901862,18.3809101012,0.0,11.1952150489,11.9489233177,1.64058787271,0.0,33.4144242175
99,213.246263271,1297.64064787,0.0,127.232385144,0.130177493028,0.792152714892,0.0,0.0776697920798,93.6529739333,79.943900018,-57.0,36.0278949081,99.147571873,88.0,-57.0,45.325721705,17.6876839365,18.4819739764,0.0,11.4533261979,11.920292944,1.74797695861,0.0,33.4803243409
100,211.638107009,1275.84541417,0.0,127.21268762,0.131069922538,0.790145791646,0.0,0.0787842858158,94.6529739333,80.943900018,-56.0,37.0278949081,100.147571873,89.0,-56.0,46.325721705,17.7878902048,18.5813479665,0.0,11.7088201421,11.8892874624,1.85757554858,0.0,33.5428921864
101,210.034190972,1254.56021207,0.0,127.192660135,0.13194867318,0.788145752087,0.0,0.0799055747328,95.6529739333,81.943900018,-55.0,38.0278949081,101.147571873,90.0,-55.0,47.325721705,17.8872216044,18.6790692938,0.0,11.9616879874,11.8559754088,1.96920848948,0.0,33.6022622135
102,208.434829852,1233.77065612,0.0,127.172304401,0.132813673757,0.786152743902,0.0,0.0810335823417,96.6529739333,82.943900018,-54.0,39.0278949081,102.147571873,91.0,-54.0,48.325721705,17.9856905011,18.775174243,0.0,12.2119246157,11.820424229,2.08270010163,0.0,33.6585638979
103,206.840327907,1213.46279678,0.0,127.151622097,0.133664863762,0.784166903298,0.0,0.0821682329397,97.6529739333,83.943900018,-53.0,40.0278949081,103.147571873,92.0,-53.0,49.325721705,18.0833090191,18.8696981847,0.0,12.4595283421,11.7827002243,2.19787495273,0.0,33.7119218858
104,205.25097904,1193.62310867,0.0,127.130614872,0.134502193009,0.782188355417,0.0,0.0833094515741,98.6529739333,84.943900018,-52.0,41.0278949081,104.147571873,93.0,-52.0,50.325721705,18.1800890469,18.9626755967,0.0,12.7045005995,11.742868503,2.31455857374,0.0,33.762456145
105,203.667066894,1174.23847897,0.0,127.109284347,0.135325621254,0.780217214739,0.0,0.0844571640067,99.6529739333,85.943900018,-51.0,42.0278949081,105.147571873,94.0,-51.0,51.325721705,18.2760422435,19.054140087,0.0,12.9468456511,11.7009929381,2.4325781168,0.0,33.8102821138
106,202.088864954,1155.29619575,0.0,127.087632118,0.136135117831,0.778253585489,0.0,0.0856112966796,100.652973933,86.943900018,-50.0,43.0278949081,106.147571873,95.0,-50.0,52.325721705,18.3711800436,19.1441244153,0.0,13.1865703257,11.6571361298,2.55176295616,0.0,33.8555108464
107,200.516636653,1136.78393661,0.0,127.065659753,0.136930661286,0.776297562031,0.0,0.0867717766822,101.652973933,87.943900018,-49.0,44.0278949081,107.147571873,96.0,-49.0,53.325721705,18.4655136633,19.2326605142,0.0,13.4236837754,11.6113593738,2.67194523294,0.0,33.8982491559
108,198.950635495,1118.68975734,0.0,127.043368796,0.137712239023,0.774349229258,0.0,0.0879385317188,102.652973933,88.943900018,-48.0,45.0278949081,108.147571873,97.0,-48.0,54.325721705,18.5590541055,19.3197795108,0.0,13.658197254,11.5637226344,2.79296034553,0.0,33.9385997539
109,197.391105179,1101.00208076,0.0,127.020760769,0.138479846949,0.772408662973,0.0,0.089111490078,103.652973933,89.943900018,-47.0,46.0278949081,109.147571873,98.0,-47.0,55.325721705,18.6518121647,19.4055117473,0.0,13.8901239123,11.5142845217,2.91464738722,0.0,33.9766613867
110,195.838279731,1083.70968581,0.0,126.997837171,0.139233489129,0.770475930269,0.0,0.0902905806022,104.652973933,90.943900018,-46.0,47.0278949081,110.147571873,99.0,-46.0,56.325721705,18.7437984321,19.4898868014,0.0,14.1194786113,11.4631022745,3.03684953326,0.0,34.0125289693
111,194.292383648,1066.80169681,0.0,126.974599478,0.139973177449,0.768551089891,0.0,0.0914757326594,105.652973933,91.943900018,-45.0,48.0278949081,111.147571873,100.0,-45.0,57.325721705,18.8350233008,19.5729335064,0.0,14.3462777503,11.410231746,3.15941437942,0.0,34.0462937149
112,192.753632036,1050.26757288,0.0,126.951049149,0.140698931285,0.7666341926,0.0,0.0926668761154,106.652973933,92.943900018,-44.0,49.0278949081,112.147571873,101.0,-44.0,58.325721705,18.9254969703,19.6546799705,0.0,14.570539109,11.355727394,3.28219423459,0.0,34.0780432625
113,191.222230767,1034.09709771,0.0,126.927187619,0.141410777171,0.764725281522,0.0,0.0938639413069,107.652973933,93.943900018,-43.0,50.0278949081,113.147571873,102.0,-43.0,59.325721705,19.0152294507,19.7351535964,0.0,14.7922817024,11.2996422756,3.40504636972,0.0,34.1078618003
114,189.69837663,1018.28036943,0.0,126.903016307,0.142108748488,0.762824392496,0.0,0.0950668590165,108.652973933,94.943900018,-42.0,51.0278949081,114.147571873,103.0,-42.0,60.325721705,19.1042305678,19.8143811001,0.0,15.0115256479,11.2420280436,3.5278332257,0.0,34.1358301862
115,188.182257494,1002.80779085,0.0,126.878536614,0.14279288515,0.760931554402,0.0,0.0962755604483,109.652973933,95.943900018,-41.0,52.0278949081,115.147571873,104.0,-41.0,61.325721705,19.1925099671,19.8923885287,0.0,15.2282920425,11.1829349479,3.6504225827,0.0,34.1620260653
116,186.674052468,987.670059776,0.0,126.853749921,0.143463233299,0.759046789497,0.0,0.0974899772046,110.652973933,96.943900018,-40.0,53.0278949081,116.147571873,105.0,-40.0,62.325721705,19.2800771179,19.9692012789,0.0,15.4426028507,11.1224118386,3.77268769353,0.0,34.1865239839
117,185.173932072,972.858159777,0.0,126.828657596,0.144119845012,0.757170113725,0.0,0.0987100412636,111.652973933,97.943900018,-39.0,54.0278949081,117.147571873,106.0,-39.0,63.325721705,19.3669413178,20.0448441143,0.0,15.6544808014,11.0605061728,3.89450738344,0.0,34.2093955005
118,183.682058403,958.363351024,0.0,126.803260987,0.14476277801,0.755301537031,0.0,0.0999356849589,112.652973933,98.943900018,-38.0,55.0278949081,118.147571873,107.0,-38.0,64.325721705,19.4531116961,20.1193411825,0.0,15.8639492926,10.9972640234,4.01576611904,0.0,34.2307092934
119,182.198585311,944.177161479,0.0,126.77756143,0.145392095377,0.753441063664,0.0,0.101166840959,113.652973933,99.943900018,-37.0,56.0278949081,119.147571873,108.0,-37.0,65.325721705,19.5385972182,20.1927160316,0.0,16.0710323047,10.9327300905,4.13635404846,0.0,34.2505312654
120,180.72365857,930.291378291,0.0,126.751560244,0.14600786529,0.751588692461,0.0,0.102403442249,114.652973933,100.943900018,-36.0,57.0278949081,120.147571873,109.0,-36.0,66.325721705,19.623406689,20.2649916267,0.0,16.2757543202,10.8669477147,4.25616701542,0.0,34.2689246457
121,179.257416057,916.698039448,0.0,126.725258735,0.146610160747,0.749744417141,0.0,0.103645422111,115.652973933,101.943900018,-35.0,58.0278949081,121.147571873,110.0,-35.0,67.325721705,19.7075487566,20.3361903656,0.0,16.4781402506,10.7999588934,4.3751065492,0.0,34.285950088
122,177.799987928,903.389425677,0.0,126.698658194,0.147199059316,0.747908226573,0.0,0.104892714111,116.652973933,102.943900018,-34.0,59.0278949081,122.147571873,111.0,-34.0,68.325721705,19.7910319162,20.4063340944,0.0,16.6782153688,10.7318042971,4.49307983287,0.0,34.3016657661
123,176.351496797,890.358052578,0.0,126.671759898,0.147774642879,0.746080105042,0.0,0.106145252078,117.652973933,103.943900018,-33.0,60.0278949081,123.147571873,112.0,-33.0,69.325721705,19.873864513,20.4754441221,0.0,16.8760052473,10.6625232895,4.60999965177,0.0,34.3161274669
124,174.912057915,877.596662996,0.0,126.644565115,0.148336997393,0.744260032514,0.0,0.107402970094,118.652973933,104.943900018,-32.0,61.0278949081,124.147571873,113.0,-32.0,70.325721705,19.9560547461,20.5435412356,0.0,17.0715357017,10.5921539471,4.72578432422,0.0,34.3293886795
125,173.481779351,865.098219635,0.0,126.617075096,0.14888621265,0.742447984875,0.0,0.108665802475,119.652973933,105.943900018,-31.0,62.0278949081,125.147571873,114.0,-31.0,71.325721705,20.0376106713,20.6106457137,0.0,17.2648327387,10.5207330814,4.84035761647,0.0,34.3415006823
126,172.060762172,852.855897891,0.0,126.589291083,0.149422382056,0.740643934182,0.0,0.109933683762,120.652973933,106.943900018,-30.0,63.0278949081,126.147571873,115.0,-30.0,72.325721705,20.1185402046,20.6767773414,0.0,17.4559225084,10.448296262,4.95364864347,0.0,34.3525126274
127,170.649100618,840.863078914,0.0,126.561214306,0.149945602403,0.738847848888,0.0,0.111206548709,121.652973933,107.943900018,-29.0,64.0278949081,127.147571873,116.0,-29.0,73.325721705,20.1988511252,20.7419554226,0.0,17.6448312608,10.3748778404,5.06559175734,0.0,34.3624716212
128,169.246882289,829.113342896,0.0,126.532845982,0.150455973663,0.73705969407,0.0,0.112484332267,122.652973933,108.943900018,-28.0,65.0278949081,128.147571873,117.0,-28.0,74.325721705,20.2785510786,20.8061987938,0.0,17.8315853061,10.3005109751,5.17612642497,0.0,34.3714228039
129,167.854188316,817.600462567,0.0,126.50418732,0.150953598774,0.735279431645,0.0,0.11376696958,123.652973933,109.943900018,-27.0,66.0278949081,129.147571873,118.0,-27.0,75.325721705,20.3576475793,20.8695258366,0.0,18.0162109784,10.2252276569,5.28519709632,0.0,34.3794094247
130,166.471093543,806.318396902,0.0,126.475239517,0.151438583451,0.733507020579,0.0,0.115054395971,124.652973933,110.943900018,-26.0,67.0278949081,130.147571873,119.0,-26.0,76.325721705,20.4361480138,20.9319544902,0.0,18.1987346021,10.1490587358,5.39275306474,0.0,34.386472916
131,165.097666701,795.261285034,0.0,126.446003761,0.151911035983,0.731742417085,0.0,0.116346546932,125.652973933,111.943900018,-25.0,68.0278949081,131.147571873,120.0,-25.0,77.325721705,20.5140596436,20.9935022634,0.0,18.3791824619,10.0720339473,5.49874832069,0.0,34.3926529641
132,163.733970586,784.423440374,0.0,126.416481228,0.152371067059,0.729985574819,0.0,0.117643358123,126.652973933,112.943900018,-24.0,69.0278949081,132.147571873,121.0,-24.0,78.325721705,20.5913896074,21.0541862461,0.0,18.5575807754,9.99418194035,5.6031413999,0.0,34.3979875774
133,162.380062229,773.799344909,0.0,126.386673087,0.15281878958,0.728236445064,0.0,0.118944765356,127.652973933,113.943900018,-23.0,70.0278949081,133.147571873,122.0,-23.0,79.325721705,20.6681449243,21.114023121,0.0,18.7339556674,9.91553030431,5.70589522721,0.0,34.4025131534
134,161.035993068,763.383643704,0.0,126.356580498,0.153254318495,0.726494976911,0.0,0.120250704595,128.652973933,114.943900018,-22.0,71.0278949081,134.147571873,123.0,-22.0,80.325721705,20.7443324959,21.1730291743,0.0,18.9083331476,9.83610559726,5.80697695708,0.0,34.406264542
135,159.701809123,753.171139584,0.0,126.32620461,0.153677770631,0.724761117424,0.0,0.121561111945,129.652973933,115.943900018,-21.0,72.0278949081,135.147571873,124.0,-21.0,81.325721705,20.8199591092,21.2312203069,0.0,19.0807390899,9.75593337392,5.90635781162,0.0,34.4092751071
136,158.377551157,743.156787986,0.0,126.295546565,0.154089264536,0.723034811811,0.0,0.122875923653,130.652973933,116.943900018,-20.0,73.0278949081,136.147571873,125.0,-20.0,82.325721705,20.8950314386,21.2886120442,0.0,19.2511992135,9.67503821369,6.00401291709,0.0,34.4115767866
137,157.063254845,733.335691995,0.0,126.264607497,0.154488920327,0.721316003575,0.0,0.124195076098,131.652973933,117.943900018,-19.0,74.0278949081,137.147571873,126.0,-19.0,83.325721705,20.9695560486,21.3452195467,0.0,19.4197390662,9.59344374881,6.09992113959,0.0,34.413200149
138,155.75895094,723.703097541,0.0,126.23338853,0.154876859542,0.719604634671,0.0,0.125518505787,132.652973933,118.943900018,-18.0,75.0278949081,138.147571873,127.0,-18.0,84.325721705,21.0435393962,21.4010576198,0.0,19.5863840091,9.51117269236,6.19406492074,0.0,34.4141744493
139,154.464665428,714.254388761,0.0,126.201890784,0.155253204999,0.717900645644,0.0,0.126846149356,133.652973933,119.943900018,-17.0,76.0278949081,139.147571873,128.0,-17.0,85.325721705,21.1169878328,21.4561407231,0.0,19.7511592028,9.42824686614,6.28643011381,0.0,34.4145276819
140,153.180419693,704.985083518,0.0,126.170115367,0.155618080665,0.71620397577,0.0,0.128177943565,134.652973933,120.943900018,-16.0,77.0278949081,140.147571873,129.0,-16.0,86.325721705,21.1899076067,21.5104829799,0.0,19.9140895955,9.34468722837,6.37700582111,0.0,34.4142866318
141,151.90623067,695.890829071,0.0,126.138063383,0.155971611521,0.714514563186,0.0,0.129513825293,135.652973933,121.943900018,-15.0,78.0278949081,141.147571873,130.0,-15.0,87.325721705,21.2623048649,21.5640981861,0.0,20.0751999119,9.26051390111,6.46578423291,0.0,34.4134769245
142,150.642110998,686.967397895,0.0,126.105735927,0.156313923441,0.712832345019,0.0,0.130853731541,136.652973933,122.943900018,-14.0,79.0278949081,142.147571873,131.0,-14.0,88.325721705,21.3341856556,21.6169998191,0.0,20.2345146433,9.17574619744,6.55276046863,0.0,34.4121230731
143,149.38806917,678.210683644,0.0,126.073134089,0.156645143075,0.711157257499,0.0,0.132197599426,137.652973933,123.943900018,-13.0,80.0278949081,143.147571873,132.0,-13.0,89.325721705,21.4055559301,21.669201046,0.0,20.3920580396,9.09040264822,6.63793242042,0.0,34.4102485244
144,148.144109687,669.616697245,0.0,126.04025895,0.156965397733,0.709489236081,0.0,0.133545366186,138.652973933,124.943900018,-12.0,81.0278949081,144.147571873,133.0,-12.0,90.325721705,21.4764215446,21.7207147322,0.0,20.5478541009,9.00450102855,6.72130059967,0.0,34.4078757027
145,146.910233196,661.181563138,0.0,126.007111585,0.15727481528,0.707828215548,0.0,0.134896969172,139.652973933,125.943900018,-11.0,82.0278949081,145.147571873,134.0,-11.0,91.325721705,21.5467882622,21.7715534493,0.0,20.7019265719,8.91805838376,6.80286798676,0.0,34.4050260525
146,145.686436634,652.901515633,0.0,125.973693065,0.157573524025,0.706174130118,0.0,0.136252345856,140.652973933,126.943900018,-10.0,83.0278949081,146.147571873,135.0,-10.0,92.325721705,21.6166617551,21.8217294828,0.0,20.8542989353,8.83109105497,6.88263988425,0.0,34.4017200792
147,144.47271337,644.772895397,0.0,125.940004453,0.157861652634,0.704526913539,0.0,0.137611433827,141.652973933,127.943900018,-9.0,84.0278949081,147.147571873,136.0,-9.0,93.325721705,21.6860476061,21.8712548395,0.0,21.0049944076,8.74361470417,6.96062377372,0.0,34.3979773884
148,143.26905334,636.792146065,0.0,125.906046805,0.158139330025,0.702886499185,0.0,0.13897417079,142.652973933,128.943900018,-8.0,85.0278949081,148.147571873,137.0,-8.0,94.325721705,21.7549513103,21.9201412555,0.0,21.1540359346,8.65564433881,7.03682917657,0.0,34.3938167233
149,142.075443181,628.955810958,0.0,125.871821173,0.158406685284,0.701252820144,0.0,0.140340494572,143.652973933,129.943900018,-7.0,86.0278949081,149.147571873,138.0,-7.0,95.325721705,21.8233782772,21.9684002023,0.0,21.3014461879,8.56719433584,7.11126751888,0.0,34.3892560015
150,140.89186636,621.26052992,0.0,125.837328602,0.158663847578,0.699625809299,0.0,0.141710343123,144.652973933,130.943900018,-6.0,87.0278949081,150.147571873,139.0,-6.0,96.325721705,21.8913338324,22.0160428949,0.0,21.4472475622,8.47827846526,7.18395200036,0.0,34.3843123496
151,139.718303302,613.703036264,0.0,125.802570134,0.158910946075,0.698005399414,0.0,0.143083654512,145.652973933,131.943900018,-5.0,88.0278949081,151.147571873,140.0,-5.0,97.325721705,21.9588232189,22.0630802973,0.0,21.5914621731,8.38890991309,7.25489746772,0.0,34.3790021364
152,138.554731517,606.28015382,0.0,125.767546802,0.159148109863,0.696391523201,0.0,0.144460366936,146.652973933,132.943900018,-4.0,89.0278949081,152.147571873,141.0,-4.0,98.325721705,22.025851599,22.1095231303,0.0,21.7341118554,8.29910130374,7.32412029226,0.0,34.3733410056
153,137.401125718,598.988794082,0.0,125.732259637,0.159375467881,0.694784113399,0.0,0.14584041872,147.652973933,133.943900018,-3.0,90.0278949081,153.147571873,142.0,-3.0,99.325721705,22.0924240558,22.1553818766,0.0,21.8752181616,8.20886472185,7.39163825197,0.0,34.3673439065
154,136.257457944,591.825953456,0.0,125.696709663,0.159593148847,0.693183102833,0.0,0.147223748319,148.652973933,134.943900018,-2.0,91.0278949081,154.147571873,143.0,-2.0,100.325721705,22.1585455951,22.200666788,0.0,22.0148023615,8.11821173355,7.45747041806,0.0,34.3610251234
155,135.12369767,584.788710602,0.0,125.6608979,0.159801281194,0.691588424486,0.0,0.148610294321,149.652973933,135.943900018,-1.0,92.0278949081,155.147571873,144.0,-1.0,101.325721705,22.2242211462,22.2453878906,0.0,22.1528854416,8.0271534071,7.52163704584,0.0,34.3543983047
156,133.999811924,577.874223868,0.0,125.624825362,0.159999993002,0.690000011548,0.0,0.14999999545,150.652973933,136.943900018,0.0,93.0278949081,156.147571873,145.0,0.0,102.325721705,22.2894555639,22.2895549911,0.0,22.2894881053,7.93570033296,7.47213207022,0.0,34.2692107036
157,132.885765396,571.079728801,0.0,125.58849306,0.160189411946,0.688417797483,0.0,0.151392790571,151.652973933,137.943900018,1.0,94.0278949081,157.147571873,146.0,1.0,103.325721705,22.35425363,22.3331776824,0.0,22.4246307731,7.84386264324,7.49240497742,0.0,34.263596356
158,131.781520545,564.402535761,0.0,125.551902,0.160369665235,0.686841716072,0.0,0.152788618692,152.652973933,138.943900018,2.0,95.0278949081,158.147571873,147.0,2.0,104.325721705,22.4186200544,22.3762653486,0.0,22.5583335833,7.75165003061,7.51184888297,0.0,34.257774214
159,130.687037701,557.840027599,0.0,125.515053181,0.160540879562,0.685271701469,0.0,0.15418741897,153.652973933,139.943900018,3.0,96.0278949081,159.147571873,148.0,3.0,105.325721705,22.4825594767,22.418827171,0.0,22.6906163931,7.65907176656,7.53049169812,0.0,34.251753068
160,129.602275168,551.389657423,0.0,125.477947602,0.16070318105,0.683707688241,0.0,0.155589130709,154.652973933,140.943900018,4.0,97.0278949081,160.147571873,149.0,4.0,106.325721705,22.5460764672,22.4608721328,0.0,22.8214987797,7.56613671912,7.54836080786,0.0,34.2455413107
161,128.527189322,545.048946436,0.0,125.440586254,0.160856695212,0.682149611417,0.0,0.156993693371,155.652973933,141.943900018,5.0,98.0278949081,161.147571873,150.0,5.0,107.325721705,22.6091755288,22.5024090245,0.0,22.9510000419,7.47285336998,7.5654830483,0.0,34.2391469539
162,127.461734706,538.815481853,0.0,125.402970126,0.161001546899,0.680597406522,0.0,0.158401046579,156.652973933,142.943900018,6.0,99.0278949081,162.147571873,151.0,6.0,108.325721705,22.6718610979,22.5434464482,0.0,23.0791392016,7.37922983102,7.58188468757,0.0,34.2325776458
163,126.405864122,532.686914878,0.0,125.365100203,0.161137860264,0.679051009621,0.0,0.159811130115,157.652973933,143.943900018,7.0,100.027894908,163.147571873,152.0,7.0,109.325721705,22.7341375454,22.5839928232,0.0,23.2059350059,7.2852738603,7.59759140981,0.0,34.2258406869
164,125.359528723,526.660958757,0.0,125.326977464,0.16126575872,0.677510357347,0.0,0.161223883933,158.652973933,144.943900018,8.0,101.027894908,164.147571873,153.0,8.0,110.325721705,22.7960091786,22.6240563896,0.0,23.3314059289,7.1909928775,7.61262830206,0.0,34.2189430453
165,124.3226781,520.735386897,0.0,125.288602886,0.161385364905,0.675975386936,0.0,0.162639248159,159.652973933,145.943900018,9.0,102.027894908,165.147571873,154.0,9.0,111.325721705,22.857480242,22.6636452136,0.0,23.4555701741,7.09639397873,7.627019844,0.0,34.2118913716
166,123.295260364,514.908031042,0.0,125.249977442,0.161496800649,0.674446036257,0.0,0.164057163094,160.652973933,146.943900018,10.0,103.027894908,166.147571873,155.0,10.0,112.325721705,22.9185549182,22.7027671915,0.0,23.5784456767,7.00148395091,7.64078990003,0.0,34.204692013
167,122.277222232,509.176779516,0.0,125.211102101,0.161600186938,0.672922243838,0.0,0.165477569223,161.652973933,147.943900018,11.0,104.027894908,167.147571873,156.0,11.0,113.325721705,22.9792373295,22.741430054,0.0,23.7000501062,6.90626928553,7.65396171378,0.0,34.1973510268
168,121.268509102,503.539575521,0.0,125.171977828,0.161695643889,0.671403948894,0.0,0.166900407217,162.652973933,148.943900018,12.0,105.027894908,168.147571873,157.0,12.0,114.325721705,23.0395315391,22.7796413703,0.0,23.8204008688,6.81075619197,7.66655790472,0.0,34.1898741934
169,120.269065134,497.994415493,0.0,125.132605585,0.161783290718,0.669891091343,0.0,0.168325617939,163.652973933,149.943900018,13.0,106.027894908,169.147571873,158.0,13.0,115.325721705,23.0994415516,22.817408552,0.0,23.9395151101,6.71495061021,7.67860046675,0.0,34.1822670285
170,119.278833324,492.539347515,0.0,125.092986331,0.161863245718,0.668383611836,0.0,0.169753142446,164.652973933,150.943900018,14.0,107.027894908,170.147571873,159.0,14.0,116.325721705,23.1589713146,22.8547388572,0.0,24.0574097182,6.61885822314,7.69011076846,0.0,34.1745347955
171,118.297755573,487.172469775,0.0,125.05312102,0.161935626235,0.666881451766,0.0,0.171182921999,165.652973933,151.943900018,15.0,108.027894908,171.147571873,160.0,15.0,117.325721705,23.2181247195,22.8916393939,0.0,24.1741013261,6.52248446834,7.70110955518,0.0,34.1666825162
172,117.325772761,481.891929089,0.0,125.013010605,0.162000548642,0.665384553295,0.0,0.172614898063,166.652973933,152.943900018,16.0,109.027894908,172.147571873,161.0,16.0,118.325721705,23.2769056027,22.9281171243,0.0,24.2896063151,6.42583454939,7.71161695237,0.0,34.1587149823
173,116.362824809,476.695919453,0.0,124.972656033,0.162058128323,0.663892859361,0.0,0.174049012316,167.652973933,153.943900018,17.0,110.027894908,173.147571873,162.0,17.0,119.325721705,23.3353177462,22.9641788676,0.0,24.4039408174,6.32891344672,7.72165247042,0.0,34.1506367652
174,115.408850752,471.582680665,0.0,124.932058251,0.162108479655,0.662406313696,0.0,0.175485206649,168.652973933,154.943900018,18.0,111.027894908,174.147571873,163.0,18.0,120.325721705,23.3933648791,22.9998313042,0.0,24.5171207194,6.23172592807,7.73123501062,0.0,34.1424522266
175,114.463788793,466.550496974,0.0,124.891218201,0.162151715987,0.660924860837,0.0,0.176923423176,169.652973933,155.943900018,19.0,112.027894908,175.147571873,164.0,19.0,121.325721705,23.4510506783,23.0350809784,0.0,24.6291616647,6.13427655838,7.74038287223,0.0,34.1341655276
176,113.527576372,461.597695781,0.0,124.850136822,0.162187949628,0.659448446135,0.0,0.178363604236,170.652973933,156.943900018,20.0,113.027894908,176.147571873,165.0,20.0,122.325721705,23.5083787694,23.0699343024,0.0,24.7400790571,6.03656970946,7.74911376045,0.0,34.1257806379
177,112.600150218,456.722646384,0.0,124.808815049,0.162217291833,0.657977015767,0.0,0.1798056924,171.652973933,157.943900018,21.0,114.027894908,177.147571873,166.0,21.0,123.325721705,23.5653527277,23.1043975587,0.0,24.849888064,5.93860956904,7.75744479536,0.0,34.1173013446
178,111.68144641,451.92375876,0.0,124.767253818,0.162239852788,0.656510516741,0.0,0.181249630471,172.652973933,158.943900018,22.0,115.027894908,178.147571873,167.0,22.0,124.325721705,23.6219760789,23.1384769039,0.0,24.9586036193,5.8404001496,7.76539252147,0.0,34.1087312605
179,110.771400429,447.19948239,0.0,124.725454057,0.162255741602,0.655048896903,0.0,0.182695361495,173.652973933,159.943900018,23.0,116.027894908,179.147571873,168.0,23.0,125.325721705,23.6782523002,23.1721783713,0.0,25.0662404268,5.74194529671,7.77297291803,0.0,34.100073832
180,109.869947212,442.548305118,0.0,124.683416695,0.162265066294,0.653592104942,0.0,0.184142828764,174.652973933,160.943900018,24.0,117.027894908,180.147571873,169.0,24.0,126.325721705,23.7341848213,23.205507874,0.0,25.1728129631,5.64324869706,7.78020140987,0.0,34.0913323468
181,108.977021202,437.968752049,0.0,124.641142657,0.162267933786,0.652140090396,0.0,0.185591975818,175.652973933,161.943900018,25.0,118.027894908,181.147571873,170.0,25.0,127.325721705,23.7897770246,23.2384712077,0.0,25.2783354812,5.54431388614,7.78709287869,0.0,34.0825099412
182,108.092556398,433.459384485,0.0,124.598632865,0.162264449897,0.65069280365,0.0,0.187042746453,176.652973933,162.943900018,26.0,119.027894908,182.147571873,171.0,26.0,128.325721705,23.8450322469,23.2710740534,0.0,25.3828220134,5.44514425548,7.79366167483,0.0,34.073609607
183,107.216486398,429.018798891,0.0,124.555888239,0.162254719332,0.649250195944,0.0,0.188495084724,177.652973933,163.943900018,27.0,120.027894908,183.147571873,172.0,27.0,129.325721705,23.8999537793,23.3033219805,0.0,25.4862863745,5.34574305972,7.79992162933,0.0,34.064634198
184,106.34874445,424.645625895,0.0,124.512909695,0.162238845682,0.647812219368,0.0,0.18994893495,178.652973933,164.943900018,28.0,121.027894908,184.147571873,173.0,28.0,130.325721705,23.9545448688,23.3352204488,0.0,25.5887421652,5.24611342322,7.80588606626,0.0,34.0555864369
185,105.489263491,420.338529323,0.0,124.469698149,0.162216931415,0.646378826867,0.0,0.191404241718,179.652973933,165.943900018,29.0,122.027894908,185.147571873,174.0,29.0,131.325721705,24.0088087184,23.3667748116,0.0,25.690202775,5.14625834646,7.8115678153,0.0,34.0464689205
186,104.63797619,416.096205261,0.0,124.426254512,0.162189077874,0.644949972235,0.0,0.192860949891,180.652973933,166.943900018,30.0,123.027894908,186.147571873,175.0,30.0,132.325721705,24.0627484884,23.3979903179,0.0,25.7906813855,5.04618071208,7.81697922443,0.0,34.0372841263
187,103.794814988,411.917381149,0.0,124.382579693,0.162155385276,0.643525610117,0.0,0.194319004607,181.652973933,167.943900018,31.0,124.027894908,187.147571873,176.0,31.0,133.325721705,24.1163672967,23.4288721149,0.0,25.8901909737,4.94588329067,7.8221321728,0.0,34.0280344177
188,102.959712138,407.800814902,0.0,124.338674601,0.162115952708,0.642105696005,0.0,0.195778351287,182.652973933,168.943900018,32.0,125.027894908,188.147571873,177.0,32.0,134.325721705,24.1696682197,23.4594252505,0.0,25.9887443148,4.84536874631,7.82703808356,0.0,34.0187220492
189,102.13259974,403.74529406,0.0,124.294540139,0.162070878127,0.640690186234,0.0,0.197238935639,183.652973933,169.943900018,33.0,126.027894908,189.147571873,178.0,33.0,135.325721705,24.2226542932,23.4896546752,0.0,26.0863539856,4.74463964178,7.83170793682,0.0,34.0093491717
190,101.313409776,399.749634965,0.0,124.25017721,0.162020258359,0.63927903798,0.0,0.198700703661,184.652973933,170.943900018,34.0,127.027894908,190.147571873,179.0,34.0,136.325721705,24.2753285126,23.5195652449,0.0,26.1830323673,4.64369844363,7.83615228253,0.0,33.999917837
191,100.502074146,395.812681962,0.0,124.205586714,0.161964189101,0.637872209252,0.0,0.200163601646,185.652973933,171.943900018,35.0,128.027894908,191.147571873,180.0,35.0,137.325721705,24.3276938342,23.5491617227,0.0,26.2787916487,4.54254752688,7.84038125331,0.0,33.9904300028
192,99.6985246997,391.933306629,0.0,124.160769549,0.161902764921,0.636469658892,0.0,0.201627576188,186.652973933,172.943900018,36.0,129.027894908,192.147571873,181.0,36.0,138.325721705,24.3797531752,23.5784487809,0.0,26.3736438296,4.44118917961,7.84440457721,0.0,33.9808875366
